t,x0,x1,x2,x3,x0_t,x1_t,x2_t,x3_t,x0_t_gt,x1_t_gt,x2_t_gt,x3_t_gt
0.0050025012506253,5.028396845157446,0.0054518733045185,0.02500702136612,49.5290379711328,11.226891533922611,1.1252943574758283,4.589273041370611,40.014041914352674,-0.8278288414150763,1.1290020557704443,5.028322116017608,0.0274140467199039
0.0150075037518759,5.066087294633813,0.0164246637800798,0.0729153537870352,49.84003483382208,-3.6925706835967844,1.068166458588881,4.987602609570363,22.154230937235752,-0.9471166969037754,1.1668340157455857,5.065403971874072,0.0832050393457256
0.0250125062531265,4.954508487306585,0.026825889484386,0.124808974534111,49.97234424301346,0.2587607806908636,1.0889336266041694,4.843864253987842,21.72167914250531,-1.014887015834268,1.0553340696911684,4.952725891835412,0.1328931568445342
0.0300150075037518,4.984344865831921,0.0323966708017124,0.1481827248299921,50.102260981329714,1.0031595768587067,1.1052518201291597,4.810259142626991,-12.624015658460394,-1.0785938714711838,1.0857816075777658,4.981729449274215,0.1614479351960188
0.0375187593796898,4.936031665541711,0.0405962513844231,0.1858292643273473,49.57312961717054,-4.95306678266968,1.103048993586217,4.980624938480938,-11.358346304089991,-1.1442998590891382,1.037530392671161,4.931964796743832,0.200329346103011
0.0450225112556278,4.910011697507714,0.0489506827114606,0.2229294722809319,49.93180055655598,-3.4121795516624616,1.0561368214776037,5.044400840389082,28.060430710870378,-1.2183285248635631,1.0118168301085233,4.904130262318793,0.2402524502925777
0.057528764382191,4.868493169994044,0.0609661008270664,0.2881041491612087,49.87130798975788,8.896293176940617,1.1499610534538682,4.546037771268082,26.814605011574713,-1.3235876858734763,0.9706984652945564,4.859448205062553,0.2966292106198949
0.0625312656328164,4.937441339237238,0.0670973881798723,0.3095143843509866,50.068782933593184,8.045073594596346,1.1435590799114412,4.619632094391456,14.709615630342341,-1.4043178579541724,1.04179457317823,4.9263311810469,0.3310408933256856
0.072536268134067,4.903121606574511,0.0768961731331746,0.3625317355696085,49.720392381774026,-6.762504879038261,1.3404772189440521,5.083094183400846,-174.11325913123255,-1.4898516827353714,1.0083081534885767,4.888632616564021,0.3766598321087964
0.0750375187593796,4.884123190419214,0.0804748359262196,0.3751107667493875,49.19779066841621,19.525396640335316,0.9351532156208346,3.2338167940194467,16.61498536252111,-1.5191552438810794,0.98947697964461,4.868316446425864,0.3926249057945944
0.0775387693846923,5.0007974276867495,0.081574278263844,0.3787089081259835,49.803508866829205,4.2324362569677305,0.9680852885583704,3.340048212628858,214.00550332139028,-1.5652256780905602,1.1078245556662862,4.984168091853029,0.4074841652292151
0.080040020010005,4.905295958087888,0.0853176837929449,0.3918193621102125,50.26835346642219,-34.4907038822756,1.4427794250543187,5.241368728443389,168.89869988695233,-1.5728480110873455,1.0118886970032852,4.887453697521006,0.4180009461970267
0.1025512756378189,4.876624476824219,0.1068896004552608,0.5097705022438793,50.637158982997896,-5.461151037579839,1.0711716738822474,4.534279099147838,-125.42209317016204,-1.7748987739536242,0.9867760595982276,4.848792331204414,0.5202684084339101
0.1075537768884442,4.844649956458976,0.112373644400144,0.5316690996391668,49.852094591857885,-18.583748152562293,0.7140096781049223,5.60040180790989,10.1503877805917,-1.81885493402736,0.9552056927891956,4.814093409570196,0.5432659059344334
0.1100550275137568,4.782919669019414,0.113681509144682,0.5472064630763998,50.086443685317946,-5.898016558586733,1.1941273334638502,4.04544615807491,-5.4823300243497215,-1.8134023947655156,0.8917289221277622,4.752046942571274,0.5425591358476787
0.1125562781390695,4.815145121248441,0.1183472678792029,0.5519064491042734,49.82466922905471,10.904899246777688,1.5806053063058334,2.667359252592881,-93.828082022123,-1.8683381408155089,0.9262054096783592,4.781463816889615,0.5685299521204286
0.1200600300150075,4.852426683906894,0.1237973193977554,0.5896673828351884,49.3643887494671,-30.73587741066808,1.072655818125547,5.749611875740982,57.727148671616305,-1.9324496299514973,0.9659145150953328,4.815290545707585,0.599184181292201
0.1225612806403201,4.745780111265336,0.1267690661656919,0.6046466839310894,49.6080511139267,-24.64484732691642,1.0164930588699725,5.505594905240493,127.87338474991157,-1.930025728859323,0.8562780767324103,4.707697868815172,0.6000080336418016
0.1275637818909454,4.80250876310847,0.1301371024886926,0.6273547157441892,50.55246195748765,9.623855298018213,0.7369559401139094,4.2111871048948615,95.42419868682464,-1.9793823226157177,0.9161269386321504,4.761899283200427,0.6232219800271035
0.1350675337668834,4.855406852077067,0.1363838570572245,0.6552609020104162,50.21763633424084,-9.197934220630145,1.0248281329250375,6.351946649469909,-33.453982179292325,-2.0557654307198305,0.9722701221722798,4.810320168912828,0.6601481437884964
0.1400700350175087,4.755208794576794,0.1421520283878217,0.695817520988557,50.08752507620002,-5.468761606790622,1.136965154709161,6.103471689173972,115.79071631289571,-2.0823124401984368,0.8703731506622021,4.707244918598433,0.6736883228539144
0.145072536268134,4.800691878522383,0.1477591962739244,0.7163261515269139,51.37612274057296,9.79879105461373,0.9478738923831713,2.244722194389965,-186.3398703425828,-2.1500523969994383,0.919234922725745,4.748380931941744,0.7067680225383867
0.1475737868934467,4.826084955914978,0.1499137095514602,0.7196209130808813,50.354849248657096,5.611677199601118,0.8576071857815974,2.0793033722385577,-308.58466931423914,-2.1784408852482606,0.9460723554487068,4.771955439073424,0.7207893514796423
0.1575787893946973,4.700519939724578,0.1583433073050651,0.7709219054179326,51.258273177627785,10.471406690942331,0.7578826994004295,3.8420850645040474,-146.92280156196375,-2.2235208341827097,0.8181739776339847,4.641715823163381,0.7411895309184113
0.1625812906453226,4.810486031373046,0.1619228715940308,0.7869267103439552,49.92994494754648,8.156506254716078,0.8612806092374647,4.680850908508404,-63.80812156797947,-2.2902174005344724,0.9338035106193652,4.747560592781989,0.7755283849729404
0.1675837918959479,4.782125805204478,0.1669604219547646,0.8177538304655404,50.61987276174006,-11.797855337162332,1.110413669669029,6.053001319600071,-10.446467923461569,-2.330637570259409,0.9061887917612176,4.715627745119941,0.794721451992833
0.1725862931465732,4.692448459215345,0.1730325631364923,0.8474870036866271,49.82542800984302,5.111542300665178,0.9902170328473971,4.021540652194858,90.92239982359752,-2.363325863649345,0.8147501104123642,4.6223769691803644,0.8079007966225858
0.1750875437718859,4.734045668276406,0.1752296992999676,0.8551420319878894,50.365168761937845,18.19945398578261,0.957289212841637,1.6649844762083603,-100.41786977640731,-2.3965623628153163,0.8591125663393018,4.661550956557149,0.8253066513410231
0.1775887943971986,4.783491250539922,0.1778214036209428,0.8558160906111313,49.32308749070141,-6.138614510120078,0.5317637173354441,0.9815380672895913,-38.363592481809974,-2.4360040008129653,0.9114233329801404,4.708062246690451,0.8461314468095616
0.1800900450225112,4.703337241512429,0.1778898479609754,0.8600521773970415,50.17325484256902,-2.199507302981033,0.4665404314275534,5.588724872850179,197.17675051196602,-2.413377373381704,0.8279556909969785,4.629115201561693,0.8322701833348292
0.1825912956478239,4.772488212506007,0.1801552727126265,0.883773693776966,50.30946443173173,17.806759409074914,0.9095069251840142,8.197260479519226,12.167839701751745,-2.455313424236317,0.9008844633795604,4.695249702606142,0.8551455833281932
0.1900950475237618,4.684599490844711,0.1870653071318793,0.9163208811606288,49.4487959292199,-6.161098397354294,0.6800114970694935,4.451640761424088,-48.85983635342109,-2.496506663200063,0.811754488017455,4.602873132060024,0.8712240353562731
0.1950975487743871,4.672292974186415,0.1896637779975387,0.9389710286729316,49.42394627623071,-1.8374531526313547,0.7031595220104343,4.377030647643878,41.619289257337186,-2.518020273450767,0.799818868521815,4.588507912685901,0.8808613806102582
0.2026013006503251,4.665513155315066,0.1970080550057287,0.9701185766034895,50.26061004505628,-6.786920615558188,0.1632831247665827,2.9175006335308353,33.95550257677132,-2.586786313087206,0.7956368600486727,4.575266258906041,0.9132095392262772
0.2076038019009504,4.611940443368069,0.1951053052840624,0.9805998895809164,50.17186355464366,-8.88338648777767,1.307826189052804,12.351970815074708,-35.889856730236716,-2.553256749923026,0.7380828853855732,4.524439293996651,0.8941161714862015
0.2101050525262631,4.592004257343646,0.200487794324232,1.0243226234241345,50.059395887363486,-0.8829079561025424,1.690102873454851,12.871461723061017,-36.85368456626247,-2.5994099361319942,0.7190720355256568,4.5000243524311,0.914485607863366
0.2151075537768884,4.658498756977565,0.204322063377984,1.0426001981522317,49.95618474708552,-1.3492294162979874,0.7631841949656462,4.397292056254116,18.941598754841834,-2.6550939048686493,0.7913057061419679,4.561596230305812,0.9452251056871754
