t,x0,x0_t,x0_t_gt
0.0015007503751875,23.287643422808944,-8.229665685128111,-8.226307260824065
0.0045022511255627,23.262926742287213,-8.239882435851996,-8.234439534009216
0.0075037518759379,23.23817939618052,-8.24522973810599,-8.242593470177193
0.0090045022511255,23.225805185272737,-8.247164543156032,-8.246674958161117
0.0112556278139069,23.207233652506343,-8.253046707932299,-8.252805992869293
0.0135067533766883,23.18864789644262,-8.259365012684611,-8.258948251273651
0.0172586293146573,23.157640029008977,-8.269895520603313,-8.269210329824675
0.0187593796898449,23.145225819470927,-8.274107723771522,-8.273323917296459
0.0217608804402201,23.12037843599836,-8.282532130117033,-8.28156612644149
0.0225112556278139,23.11416263921429,-8.284638231694771,-8.283629814013755
0.0232616308154077,23.10794526206385,-8.286744333274328,-8.285694756784492
0.0240120060030015,23.101726304547043,-8.288850434859398,-8.287760955295914
0.0307653826913456,23.045684570409044,-8.30780534911537,-8.306413339742338
0.0322661330665332,23.03321346768163,-8.312017552281759,-8.310572172976434
0.033016508254127,23.02697554576837,-8.31412365387223,-8.312653482704063
0.0337668834417208,23.02073604348873,-8.316229755459062,-8.314736055230021
0.0360180090045022,23.002008054451597,-8.322548060208646,-8.32099135503421
0.036768384192096,22.99576223070647,-8.32465416179275,-8.3230789841903
0.0382691345672836,22.98326584211712,-8.328866364954592,-8.32725803959819
0.040520260130065,22.964509406485305,-8.335184669709633,-8.333536123611797
0.0420210105052526,22.95199721423224,-8.339396872876932,-8.33772785323957
0.0435217608804402,22.93947870051369,-8.343609076051507,-8.341924660178334
0.044272136068034,22.933217073104853,-8.345715177631064,-8.344024969001266
0.0472736368184092,22.90815475980581,-8.354139583962024,-8.352438919366271
0.0487743871935968,22.89561412095807,-8.358351787132051,-8.35665353122555
0.0502751375687843,22.883067160644835,-8.362563990302078,-8.360873240020453
0.0517758879439719,22.87051387886612,-8.366776193470287,-8.36509805011621
0.0525262631315657,22.864234867427204,-8.368882295051662,-8.367212369516457
0.0532766383191595,22.85795427562192,-8.370988396634857,-8.36932796587957
0.0540270135067533,22.851672103450262,-8.373094498218052,-8.37144483975163
0.0547773886943471,22.845388350912238,-8.375200599801246,-8.373562991678819
0.0570285142571285,22.82652761109992,-8.381518904559925,-8.379925121254306
0.0585292646323161,22.81394588272652,-8.385731107723132,-8.384172941264412
0.0607803901950975,22.79506143741865,-8.392049412477718,-8.390554282653142
0.0622811405702851,22.782463905381533,-8.396261615642288,-8.39481492420887
0.0630315157578789,22.776162768813425,-8.398367717228211,-8.39694717081705
0.0645322661330665,22.76355575457809,-8.402579920398239,-8.401215518430604
0.0660330165082541,22.750942418877266,-8.406792123567357,-8.405489008890173
0.0720360180090045,22.700425861419134,-8.423640936233824,-8.422634486831788
