t,x0,x0_t,x0_t_gt
0.0015007503751875,2.7361485527238982,-14.924768534180487,-17.068110192798258
0.0045022511255627,2.687444486368251,-17.528374347465444,-17.03548897722755
0.0075037518759379,2.6309256952103484,-16.777246857434193,-16.993565822101367
0.0090045022511255,2.60728770372596,-16.60155209464574,-16.974664451990442
0.0112556278139069,2.567042738810573,-17.589560554770514,-16.940531136398047
0.0135067533766883,2.528095084920089,-17.263173438885303,-16.905050223889226
0.0172586293146573,2.4635649189580837,-15.132202517097994,-16.840625181690772
0.0187593796898449,2.442096223465075,-15.240036669434062,-16.817545608275555
0.0217608804402201,2.390742060939953,-17.60602567165961,-16.75879779500032
0.0225112556278139,2.377437790077582,-13.359372957525693,-16.74273214051864
0.0232616308154077,2.370692976961675,-15.797040275533845,-16.734450162094152
0.0240120060030015,2.353730375957221,-22.002626578456663,-16.71320681638596
0.0307653826913456,2.241780803145091,-17.118375572232935,-16.55716795600631
0.0322661330665332,2.215909788867907,-19.054256904727026,-16.516910865688835
0.033016508254127,2.2009307800381857,-17.104841551287336,-16.492830725834324
0.0337668834417208,2.1902396914922884,-14.539888203555392,-16.4752893745759
0.0360180090045022,2.1555350323453326,-20.67215945623002,-16.416255509120568
0.036768384192096,2.1387086048773,-19.74820356994843,-16.386447839340423
0.0382691345672836,2.117102942998787,-14.636799708611136,-16.346999513296158
0.040520260130065,2.0833424972720263,-17.298591074869364,-16.282624111716757
0.0420210105052526,2.0550790280742084,-16.718800939464586,-16.226063192602563
0.0435217608804402,2.0331610037068497,-14.492319882077254,-16.180459776149146
0.044272136068034,2.0223284939234145,-15.057274099090534,-16.157343280007872
0.0472736368184092,1.9696765529232456,-14.302939793878068,-16.03931218284569
0.0487743871935968,1.9506418247803656,-14.557424529426953,-15.994232920519504
0.0502751375687843,1.925982432274642,-17.21615025991491,-15.933841515510318
0.0517758879439719,1.8989675368566603,-14.872477484641877,-15.865011981675623
0.0525262631315657,1.8889813535873716,-13.095783481212266,-15.838840971641972
0.0532766383191595,1.8793140348838555,-16.303281230127595,-15.813122844937352
0.0540270135067533,1.8645141981644688,-15.763394381814805,-15.773008814814377
0.0547773886943471,1.8556571148511167,-13.079459439121337,-15.748566039965963
0.0570285142571285,1.8175968427082112,-16.122787215392805,-15.63970087127947
0.0585292646323161,1.794185387611885,-15.483149767618613,-15.569541431091627
0.0607803901950975,1.7597248759929711,-15.986615822391173,-15.461631461263035
0.0622811405702851,1.7350541261123211,-16.161196035447574,-15.380844729213903
0.0630315157578789,1.7230313728222253,-15.127424621663636,-15.34036918260008
0.0645322661330665,1.7030149214528578,-15.096073191288951,-15.27132949098629
0.0660330165082541,1.6777204978108529,-16.440732658446947,-15.181047668264547
0.0720360180090045,1.5889625619724683,-15.039677956184505,-14.835590941418602
0.0742871435717859,1.5548918668828868,-16.6052213762855,-14.690250149797992
0.0750375187593797,1.5420639715302624,-14.831062297411108,-14.633574402891815
0.0757878939469734,1.5326341445756173,-12.869411623449707,-14.591211556426495
0.0787893946973486,1.4903736326266002,-14.407313257427177,-14.393840246640387
0.0802901450725362,1.4685060894490605,-14.523926586193,-14.286711609132867
0.0817908954477238,1.4467800560797472,-14.27753404254986,-14.176759490672104
0.0832916458229114,1.4256520603068397,-12.88014482660924,-14.066368073000223
0.084792396198099,1.4081202917177384,-13.80357783633724,-13.972097892717612
0.0862931465732866,1.384220611073211,-14.854356163006372,-13.83957337346001
0.088544272136068,1.3543973403303902,-13.65449307470385,-13.667492744599036
0.0900450225112556,1.3334988179857687,-14.24381937443053,-13.542316631440974
0.092296148074037,1.300358928497613,-11.084687048337173,-13.33576651892121
0.0930465232616308,1.2929509062763218,-11.436298000269232,-13.288207448491374
0.0945472736368184,1.271093909617503,-13.36443009783062,-13.144852347763008
0.096048024012006,1.2528375593093464,-13.380404294024629,-13.021568422283911
0.0967983991995998,1.242341161813071,-13.46328667643661,-12.949195076190412
0.0982991495747874,1.2237116542054105,-12.307234081805973,-12.818008774375071
0.1013006503251625,1.187409167641302,-15.362374072634793,-12.552055707514324
0.1020510255127563,1.1752686426432597,-14.504192249750474,-12.4599913394106
0.1035517758879439,1.1585292267536105,-14.001906139050789,-12.33042243037582
0.1043021510755377,1.1469540563073812,-12.705552532448223,-12.239017134038408
0.1050525262631315,1.1394613640235731,-10.251452621966564,-12.179050990736004
0.1058029014507253,1.131569184938747,-13.477415187588008,-12.11520237748989
0.1065532766383191,1.1192351281242414,-15.654419706768017,-12.0139972363721
0.1103051525762881,1.0751859047627377,-9.436937881611357,-11.638110685183952
0.1110555277638819,1.0684503808573276,-9.297239440657151,-11.578605402521054
0.1163081540770385,1.0078116560167198,-8.038596700844664,-11.017899463020028
0.1170585292646323,1.0021555084335956,-9.321814555645517,-10.963264237753302
0.1185592796398199,0.9828109486906498,-11.88190415589348,-10.773340041715132
0.121560780390195,0.953198554943032,-12.31265746832878,-10.473327892332405
0.1223111555777888,0.9435004387302888,-10.514736990923666,-10.372612529958188
0.1230615307653826,0.937418559458904,-8.530846115218623,-10.308829202662162
0.125312656328164,0.915339449852876,-11.916470316946402,-10.073228621275264
0.1260630315157578,0.905870252720833,-11.836506235106185,-9.970236344428976
0.1275637818909454,0.8904561177292671,-9.872011715453596,-9.800077994566776
0.1283141570785392,0.8831980825127911,-9.437381035830299,-9.718880881301269
0.1298149074537268,0.8697407639877631,-9.388813250759199,-9.566512369451766
0.1305652826413206,0.8625373948625377,-9.207703168553849,-9.483984003255005
0.1313156578289144,0.8559223000029399,-8.868625096738498,-9.407601522976444
0.132816408204102,0.8424539021173454,-10.404209465719873,-9.250334253959045
0.1335667833916958,0.834110410644337,-8.469415570643832,-9.15173562326446
0.1343171585792896,0.8297434235220819,-7.531960654019713,-9.099772726899896
0.1358179089544772,0.8133005936788469,-9.713608097245697,-8.901936125509996
