t,x0,x0_t_gt,x1,x1_t_gt,x0_t,x1_t
0.0020010005002501,4.896249414251407,-50.78889772051678,4.238385764817029,-30.239336180126458,-50.62579901389813,-30.161080980019904
0.0060030015007503,4.701252129323961,-46.75223935646198,4.121691742422421,-28.12207141518872,-46.824094128593856,-28.156756711686
0.0100050025012506,4.521469271151106,-43.16876099358832,4.01301902775501,-26.223025880152708,-43.19932919629741,-26.23795367955472
0.0120060030015007,4.436752166695928,-41.52631477686956,3.96143396876437,-25.345991895489657,-41.54650878596351,-25.35593844368134
0.0150075037518759,4.3156109584787306,-39.22925887426764,3.887235680830368,-24.111926779041067,-39.25796855627857,-24.126108697720383
0.0180090045022511,4.201086522536176,-37.113643233877454,3.8166049020446873,-22.9671505900476,-37.15798052402454,-22.98913989092955
0.0230115057528764,4.023522371597555,-33.94152937606445,3.706126306968888,-21.23480169732462,-33.969084933660724,-21.24851383676605
0.0250125062531265,3.956771617424323,-32.78314346497862,3.6642772806372994,-20.59708177051853,-32.80343018807463,-20.60722012252853
0.0290145072536268,3.829936552819711,-30.63360439859001,3.584263039319991,-19.4059154856077,-30.642672121647596,-19.410474622692615
0.0300150075037518,3.79954124295474,-30.12853310935108,3.564988698508511,-19.124488614127014,-30.130755562795684,-19.12559718335137
0.0310155077538769,3.769644895865643,-29.63555459179113,3.5459927097885227,-18.84921219752739,-29.637970923623925,-18.85040470477952
0.032016008004002,3.740235648310168,-29.154290488829364,3.5272690292643287,-18.579906110713505,-29.17088280721081,-18.588366287064183
0.0410205102551275,3.495691901255061,-25.294429777620746,3.370097290957814,-16.39818297504842,-25.32203253435864,-16.412463797566033
0.0430215107553776,3.4458388692936897,-24.53877561668608,3.337719432619156,-15.966175501361198,-24.54189285052917,-15.96777658496694
0.0440220110055027,3.4214708723807865,-24.17327806242158,3.321850250503019,-15.756602460267834,-24.17505901760001,-15.757503369248523
0.0450225112556278,3.3974645641058934,-23.8156894045958,3.3061886604945947,-15.55116495407297,-23.81987781608177,-15.553334554113349
0.0480240120060029,3.3275398140246666,-22.788187208229104,3.26040958923038,-14.958594229276546,-22.79203133791043,-14.960601095659058
0.049024512256128,3.304904653294441,-22.460072750326912,3.2455387058532104,-14.768640050906404,-22.46265771257606,-14.769986306819987
0.0510255127563781,3.260601928255903,-21.82424527415004,3.216357989395981,-14.399505799345212,-21.830982789258822,-14.403061277273425
0.0540270135067533,3.196468781534142,-20.91879125398651,3.173937603346157,-13.87139716687572,-20.9248465562697,-13.874620629576611
0.0560280140070034,3.155188021588115,-20.34536699866997,3.146519236889585,-13.53540464026764,-20.34870939881625,-13.537224053360433
0.0580290145072536,3.11503322616119,-19.7946545242555,3.119761619140612,-13.211550423307065,-19.79519546728852,-13.211939923846783
0.0590295147573786,3.0953642779934776,-19.527448135068425,3.1066231997801874,-13.0539917836375,-19.52929832621777,-13.055115089931007
0.0630315157578789,3.019286091473948,-18.50972153022219,3.055604991289249,-12.451257531451276,-18.515135055878204,-12.454266108873751
0.065032516258129,2.9827324463403144,-18.02968868108597,3.030978054340827,-12.165468444041874,-18.032389904332035,-12.166964343613133
0.0670335167583791,2.9471204490354013,-17.567625924876246,3.0069127878130586,-11.889433103317494,-17.570301633982353,-11.8909140255264
0.0690345172586293,2.912416081622025,-17.122668736316655,2.983390604513808,-11.62271306441972,-17.123736489819294,-11.62333417753257
0.0700350175087543,2.89539371951366,-16.906344568907105,2.9718274272107585,-11.49271387092507,-16.906687336109144,-11.492942310693024
0.0710355177588794,2.878585791804899,-16.693990514774466,2.960393221200766,-11.36488744643398,-16.694352065878547,-11.365123272366873
0.0720360180090045,2.861988312678484,-16.485510405668165,2.949085809857347,-11.23918461508496,-16.485964344215517,-11.239460536669869
0.0730365182591295,2.8455973689050187,-16.280810686268534,2.937903055044348,-11.115557454282428,-16.282559728464292,-11.116536057560438
0.0760380190095047,2.7976274018941663,-15.688514712096966,2.905082683087988,-10.756678948376909,-15.691900167979156,-10.758562032591044
0.0780390195097548,2.766614887088988,-15.310984312220096,2.8837897017199485,-10.526999160318455,-15.314101087470362,-10.528746105541074
0.08104052026013,2.72147983063723,-14.76911031838298,2.8526938114573093,-10.196023029876924,-14.772095730453088,-10.19769625995059
0.0830415207603801,2.6922749041496017,-14.42328306429254,2.8325048816003267,-9.983955949702825,-14.424226703808015,-9.984487212611384
0.0840420210105052,2.6779289721339774,-14.254789326359306,2.82256789113419,-9.880390049276675,-14.2556816074607,-9.880894829913302
0.0860430215107553,2.6497358221126666,-13.926315859457851,2.8030008265060085,-9.678023679785731,-13.928016345709809,-9.67898867182214
0.0880440220110055,2.6221890367834626,-13.608778718498346,2.7838325687857264,-9.48179387557136,-13.615396750063518,-9.485538657194256
0.0960480240120059,2.5180492878910856,-12.438851164963332,2.710913340346478,-8.753437864369435,-12.447820129575916,-8.758543703839905
0.0990495247623811,2.4813209955723226,-12.037786577892224,2.685020540534252,-8.501692062792927,-12.038789790773308,-8.502270402533895
0.1000500250125062,2.4693421673452445,-11.908286890679758,2.6765554867386774,-8.420169626756655,-11.90859587425939,-8.420350178517083
0.1010505252626313,2.4574918892706523,-11.780809944133209,2.6681714156147582,-8.33980548493121,-11.782040615394592,-8.340519821625946
0.1050525262631315,2.411337646810406,-11.290324299431358,2.6354227102432715,-8.029501437648161,-11.292387222146544,-8.030732168486793
0.1070535267633816,2.388982098704668,-11.056193324884786,2.6195056379563684,-7.880750587906179,-11.056843507762665,-7.881181987137666
0.1090545272636318,2.367088148029964,-10.829079302452504,2.603882212045621,-7.736056873115592,-10.829662133061106,-7.736453106144609
0.1110555277638819,2.3456417800130773,-10.60870554966255,2.5885443448852543,-7.595270900446355,-10.609386033426972,-7.595710443571761
0.113056528264132,2.3246293745094966,-10.394807403954236,2.5734841712509366,-7.458249336502402,-10.39569359330926,-7.458783887751792
0.1150575287643821,2.3040382038517606,-10.187136199280078,2.5586942843039573,-7.3248572549352815,-10.188556069213009,-7.325696879596023
0.1180590295147573,2.2739159411142102,-9.886801364220982,2.537001318231839,-7.131300792401556,-9.888008556505724,-7.13203390245576
0.1200600300150075,2.2543270966619344,-9.693700502177208,2.522857297475089,-7.006439915182524,-9.694769926268862,-7.0071023811256055
0.1230615307653826,2.2256548486585275,-9.414204905483752,2.502101786540515,-6.825124750179269,-9.414555343331584,-6.825366676110434
0.1240620310155077,2.21628163402448,-9.323647414059897,2.495302912999943,-6.766224819035673,-9.32381319293154,-6.766353497706348
0.1260630315157578,2.197803627970784,-9.146299538314585,2.481879976960893,-6.650653083670315,-9.14702306191873,-6.651095160827481
0.128064032016008,2.179675238579082,-8.973822537007392,2.468685223511889,-6.537968339297097,-8.974192772383503,-6.538194536471337
0.129064532266133,2.170739312756848,-8.889357094224792,2.462171713970481,-6.482679055409007,-8.889687114784863,-6.482884894275344
