t,x0,x0_t,x0_t_gt
0.0025012506253126,0.1008972775152926,0.5875075154813434,0.0997016221547312
0.0075037518759379,0.1023363108296606,-0.012181996397009343,0.1010888445648644
0.0125062531265632,0.1007753966108703,0.15327791073593033,0.099584062480653
0.0150075037518759,0.1017407048706802,0.18449534743970375,0.1005148601590509
0.0187593796898449,0.1012992704229236,-0.055804808564163366,0.1000892887134906
0.0225112556278139,0.1013219594337305,0.009550457785640454,0.100111165739946
0.0287643821910955,0.1014181883271004,0.5283502563459095,0.1002039468075638
0.0312656328164082,0.1032529426768583,0.49529427875448206,0.1019717078794055
0.0362681340670335,0.1033470560245174,-0.12033626118662255,0.1020623200927154
0.0375187593796898,0.1031530544724507,0.992825787935125,0.1018755286932688
0.0387693846923461,0.1058303621474166,0.34664403017328027,0.1044509297523519
0.0400200100050025,0.1040200980696822,-1.2906834386914587,0.1027101384964871
0.0512756378189094,0.105376964251315,-0.05584695355689462,0.1040151563964532
0.0537768884442221,0.105139229680332,-0.6251557616132004,0.1037866029296528
0.0550275137568784,0.1040259098933382,-0.07306817495166484,0.102715731088091
0.0562781390695347,0.1049564678620437,0.6591953753454094,0.1036108711605631
0.0600300150075037,0.1064743232124094,-1.1621983084785938,0.1050695989372891
0.06128064032016,0.1043677064540448,-0.8930099614116855,0.1030445915318549
0.0637818909454727,0.1060932483143294,0.617270057935901,0.1047035278431806
0.0675337668834417,0.1080005808226852,-0.21338952499768737,0.1065346846614059
0.0700350175087543,0.1062633096809122,-0.04343126042506995,0.104866906735901
0.072536268134067,0.1077833158880927,0.6429173936011452,0.1063262336475999
0.0737868934467233,0.1086093874858745,0.4560514543925729,0.1071186047936406
0.0787893946973486,0.1067992317761069,0.6868832450830951,0.1053816303435367
0.0812906453226613,0.1098288714229702,0.5832660266806258,0.1082873974841204
0.0837918959479739,0.1097170208040241,-0.32706830247849084,0.1081802432606545
0.0862931465732866,0.1081927118307816,0.45302759719991315,0.1067189918970944
0.0875437718859429,0.1094236407446773,1.0596479069121756,0.1078991364494609
0.0887943971985993,0.110843156820557,-0.06552864287602489,0.1092586586176166
0.0900450225112556,0.109259737185708,0.12108844046953493,0.1077420611618983
0.0912956478239119,0.1111460293579996,1.0505165175431967,0.1095485307728059
0.0950475237618809,0.109935030385812,-0.06274151462106659,0.1083890902160431
0.0975487743871935,0.1102116983967637,0.1411803665437965,0.1086540780708626
0.1013006503251625,0.1109134234224956,-0.0921436716048234,0.1093259154138396
0.1038019009504752,0.1102174216062478,-0.1918861579280886,0.1086595590449587
0.1050525262631315,0.1100314555309299,0.19254169261757248,0.1084814511941359
0.1075537768884442,0.112220104919377,0.17084470820794806,0.1105759317470011
0.1100550275137568,0.110886106397403,-0.3861164518783613,0.1092997689397656
0.1200600300150075,0.1129146024149026,0.020103480715157218,0.1112397720178878
0.1238119059529764,0.1127330555900931,-0.7298994434734425,0.1110662755852264
0.1250625312656328,0.1115361198332474,0.026926182595744308,0.1099217729300124
0.1263131565782891,0.1128004047211478,0.868546573081117,0.1111306412394529
0.1313156578289144,0.1142963731050641,0.10501815369350354,0.1125594217650851
0.1338169084542271,0.1143163960929776,0.003410090931865284,0.1125785334927111
