t,x0,x0_t_gt,x1,x1_t_gt,x0_t,x1_t
0.0020010005002501,0.5393668887674092,-0.3166347173762154,-0.1001936173153555,-0.0969320814625817,-0.3161989994316911,-0.0966158958125191
0.0060030015007503,0.5381025817832226,-0.3157821610430992,-0.1005794671491592,-0.0963155019344781,-0.315638415915572,-0.0962125586308992
0.0100050025012506,0.5368405182548284,-0.3149306983164722,-0.1009637028271586,-0.0957005583228966,-0.3149367296560399,-0.0957084118203042
0.0120060030015007,0.5362107513065436,-0.314505710802152,-0.1011549127775546,-0.0953940332107257,-0.3145148929295658,-0.0954056161700922
0.0150075037518759,0.5352676852223536,-0.3138691646067328,-0.1014405904604749,-0.094935431684595,-0.3138814745023381,-0.0949509465491118
0.0180090045022511,0.5343265203440484,-0.3132337433317913,-0.1017249034521866,-0.0944782536960623,-0.313248056075075,-0.0944962769281163
0.0230115057528764,0.5327621371155056,-0.3121772163024111,-0.1021957257912426,-0.0937194543073927,-0.3121923586963078,-0.0937384942264571
0.0250125062531265,0.5321378625397766,-0.3117554861664481,-0.1023829933003694,-0.0934170420871659,-0.311770079744825,-0.0934353811457988
0.0290145072536268,0.5308918483294981,-0.3109135407391179,-0.102755708730345,-0.0928141165816154,-0.3109255218417956,-0.0928291549844857
0.0300150075037518,0.5305808728896743,-0.3107033706501346,-0.1028485085069476,-0.0926637808567212,-0.3107143823660863,-0.0926775984441476
0.0310155077538769,0.5302701086949486,-0.3104933272991451,-0.1029411566511937,-0.0925136034061299,-0.31050324289032,-0.0925260419038593
0.032016008004002,0.5299595557453214,-0.3102834108012926,-0.1030336531630834,-0.0923635842366821,-0.3102923928755379,-0.0923748445609478
0.0410205102551275,0.5271740591635765,-0.3083998654311234,-0.1038593306579826,-0.0910205049919461,-0.308407261013059,-0.0910296026209849
0.0430215107553776,0.5265573530037463,-0.307982676379189,-0.1040411845811707,-0.0907237487857352,-0.3079916779967107,-0.0907347986465652
0.0440220110055027,0.5262493109173957,-0.3077742686644066,-0.1041318913834851,-0.0905756013519838,-0.3077844526180229,-0.0905880991799037
0.0450225112556278,0.5259414761600882,-0.3075659856386252,-0.1042224514129464,-0.0904276077071509,-0.3075772272394985,-0.0904413997132156
0.0480240120060029,0.5250192158624245,-0.3069418858041404,-0.1044932508642114,-0.0899845495761662,-0.3069555511038402,-0.0900013013131086
0.049024512256128,0.5247122104212893,-0.3067341026424379,-0.1045832238022602,-0.0898371711569762,-0.3067483257252092,-0.0898546018464117
0.0510255127563781,0.5240988215261484,-0.306318912156,-0.1047627293597983,-0.0895428757971742,-0.3063338749681179,-0.0895612029129786
0.0540270135067533,0.5231802931512601,-0.3056970676692154,-0.1050308868997071,-0.0891025865583706,-0.3057121988324809,-0.0891211045128663
0.0560280140070034,0.52256897754655,-0.3052831334533465,-0.1052089247287139,-0.0888098296808577,-0.3052977480753327,-0.0888277055794724
