t,x0,x0_t_gt,x1,x1_t_gt,x0_t,x1_t
0.0020010005002501,2.2705156698554023,-14.56542075797784,3.5722559804042664,-13.727364008968074,-14.550899169406703,-13.716728338988048
0.0060030015007503,2.2136888070135963,-13.83714904765721,3.518515629894732,-13.131819645224414,-13.848325535785932,-13.140011828151898
0.0100050025012506,2.1596736445564657,-13.16070616788111,3.4670832994385687,-12.574268431648044,-13.163908090143876,-12.576651170897094
0.0120060030015007,2.1336659551603114,-12.840510670418965,3.442192554125955,-12.30879353527312,-12.84005928018064,-12.3085186081276
0.0150075037518759,2.0958346373908485,-12.381159803980482,3.405836661483581,-11.926120486171362,-12.382133313138468,-11.926915768594768
0.0180090045022511,2.05933599029905,-11.945233008916592,3.370595260867757,-11.560910020285055,-11.950276916845212,-11.564735310672944
0.0230115057528764,2.001304387184703,-11.266809857251005,3.314214432743379,-10.988340325037948,-11.270102594587684,-10.990856486231678
0.0250125062531265,1.9790173703815028,-11.011071597907966,3.2924455721853016,-10.771113679822374,-11.0134237847833,-10.772929927792688
0.0290145072536268,1.9359382385773976,-10.524342225977511,3.250181185369576,-10.355465406053003,-10.525442514644284,-10.35631949782055
0.0300150075037518,1.9254672994794315,-10.407553114642017,3.2398708342356284,-10.255286699917258,-10.407679113952554,-10.255395931924111
0.0310155077538769,1.915112467463936,-10.292643133324669,3.2296601329795327,-10.156546694938642,-10.292550473876076,-10.156501782169016
0.032016008004002,1.904871900832355,-10.179573032558404,3.219547669088716,-10.059217743594552,-10.181698729410344,-10.060887349017882
0.0410205102551275,1.8175465066977967,-9.23858042293575,3.132724416419351,-9.24238575590115,-9.243831950033837,-9.246409064532145
0.0430215107553776,1.799251534515944,-9.046723481290057,3.1143983443635057,-9.074266358837086,-9.047931035867803,-9.075138534907182
0.0440220110055027,1.7902465916646573,-8.952964630368976,3.1053603448163263,-8.991902954723132,-8.95381985461097,-8.992511762806998
0.0450225112556278,1.7813349365077171,-8.8606157456752,3.096404323827623,-8.910644288550852,-8.861749814802039,-8.911491056491627
0.0480240120060029,1.7551456380451151,-8.591753625680433,3.070017124353864,-8.67329805965173,-8.592847076769203,-8.6741182684259
0.049024512256128,1.7465926992303895,-8.504768045329472,3.061377758743604,-8.596258307250675,-8.505765728600352,-8.596990157014659
0.0510255127563781,1.7297443300554711,-8.334598839359318,3.0443274763701456,-8.445183021725269,-8.336545082905644,-8.446651371407654
0.0540270135067533,1.7050977948943429,-8.088499463008379,3.019309035636833,-8.225826160173483,-8.09013576895984,-8.227076678854928
0.0560280140070034,1.689071200986878,-7.930279267278937,3.0029910350461084,-8.084238760593239,-7.931177571772253,-8.084935707937689
0.0580290145072536,1.6733572143169648,-7.776531810859507,2.986953114844686,-7.946222224142884,-7.776959291545836,-7.946551298673512
0.0590295147573786,1.665614436409837,-7.701281559729413,2.9790368050521105,-7.878513384841899,-7.702078962838556,-7.87913568016927
0.0630315157578789,1.6353802443478307,-7.410648189537238,2.948036217357755,-7.61600529362629,-7.412110053520791,-7.617161669695065
0.065032516258129,1.6206913384758264,-7.27129365575278,2.9329234478140247,-7.489556683394103,-7.271998370406777,-7.490114270720937
