t,x0,x0_t,x0_t_gt
0.0015007503751875,23.302726562533277,10.50563072357727,-8.221350287748763
0.0045022511255627,23.299663854324844,-12.546415293130394,-8.22235647822565
0.0075037518759379,23.22741041269958,-6.240797707534512,-8.246145329345516
0.0090045022511255,23.23142495385432,-5.012198748423543,-8.244820984720475
0.0112556278139069,23.19418451443536,-14.177998116990238,-8.25711781558481
0.0135067533766883,23.167592045873867,-11.67553838242111,-8.265914721264615
0.0172586293146573,23.124646223380665,7.746407182012263,-8.280149614298665
0.0187593796898449,23.14779314785824,6.488855745523779,-8.272472965332806
0.0217608804402201,23.11363436611573,-16.540627156136907,-8.283805238008428
0.0225112556278139,23.10025469471813,24.72978815096576,-8.288249992748057
0.0232616308154077,23.1507476049616,0.7728138245493028,-8.271493852086206
0.0240120060030015,23.101414495355275,-59.936868480785904,-8.287864570629752
0.0307653826913456,23.04963386976272,-14.127217789171482,-8.305096949610084
0.0322661330665332,23.02627808198521,-34.81580372520693,-8.312886240221998
0.033016508254127,22.992929656052294,-14.734883546245328,-8.324025998208937
0.0337668834417208,23.00416469997484,11.867692123750658,-8.320270680374025
0.0360180090045022,23.009911965115904,-54.026574808867736,-8.318350576748474
0.036768384192096,22.95521977849056,-44.32740994023516,-8.336647974057431
0.0382691345672836,22.97441539369522,10.121255992960414,-8.330219600483463
0.040520260130065,22.988185804717745,-19.722184400379774,-8.325612348422215
0.0420210105052526,22.93273549597709,-13.695846576075382,-8.34418653286721
0.0435217608804402,22.94707771094263,10.747782592428848,-8.339376753900607
0.044272136068034,22.95558946126976,4.087982806160426,-8.336524106142031
0.0472736368184092,22.880751873336667,12.084976261417978,-8.361652226712906
0.0487743871935968,22.926666069307625,8.422186136514028,-8.346223134728397
0.0502751375687843,22.906031071345215,-23.62365251245592,-8.35315243187709
0.0517758879439719,22.85575965856489,3.7051595349294075,-8.370067390920452
0.0525262631315657,22.872497901431604,24.888207382839028,-8.364430128824656
0.0532766383191595,22.89311064513243,-14.422440425601962,-8.357495245845568
0.0540270135067533,22.85085341855176,-7.980942380798297,-8.371720763021727
0.0547773886943471,22.8811332428601,24.421091048533526,-8.361523906608955
0.0570285142571285,22.828514593406524,-14.337368415168385,-8.379254553228176
0.0585292646323161,22.81603930811656,-7.268694428951676,-8.38346595554916
0.0607803901950975,22.803201840426333,-15.292729322845844,-8.387802690983449
0.0622811405702851,22.77065643284048,-18.6967783303553,-8.398811077918548
0.0630315157578789,22.757748386916383,-5.549892308017661,-8.403182724044918
0.0645322661330665,22.78439356172225,-6.283027558290087,-8.394162096188468
0.0660330165082541,22.73888987498555,-25.314034816186563,-8.409575304875274
0.0720360180090045,22.707147917814705,-11.461363655876085,-8.42035022158713
0.0742871435717859,22.6761352985655,-36.526933732733596,-8.430895927924492
0.0750375187593797,22.643035938812844,-11.240492177033957,-8.442171244662035
0.0757878939469734,22.65926612571352,16.860886403031827,-8.436639838492642
0.0787893946973486,22.652622951256145,-8.676753940510025,-8.438903296315848
0.0802901450725362,22.63475128227304,-12.055983135326642,-8.444996652677862
0.0817908954477238,22.61643690882895,-9.966992999540707,-8.451247201798404
0.0832916458229114,22.604835345305933,10.646952037012852,-8.45520999682236
0.084792396198099,22.64839374335725,-5.9912459208971995,-8.440344702954587
0.0862931465732866,22.58685261617868,-24.619460238416195,-8.461357452087496
0.088544272136068,22.586766411619013,-8.276062095999805,-8.46138693609354
0.0900450225112556,22.5661042192639,-20.433261074725124,-8.468457940214742
0.092296148074037,22.49759956122216,30.80792692077739,-8.491959177263071
0.0930465232616308,22.536034528483537,23.430403785630915,-8.47876276157998
0.0945472736368184,22.487784221254294,-12.145148954788965,-8.495333681378103
0.096048024012006,22.49958085478232,-15.094728713043878,-8.491278230900583
0.0967983991995998,22.47964163156572,-17.68992238023111,-8.49813447439851
0.0982991495747874,22.4797540514846,0.9088446400805879,-8.498095796994058
0.1013006503251625,22.4874880654166,-62.1378928651211,-8.495435527697426
0.1020510255127563,22.42872127327666,-47.09020610458083,-8.51567782142201
0.1035517758879439,22.451776508399085,-41.29624757536658,-8.507728654835018
0.1043021510755377,22.399531180336552,-17.279979189925143,-8.52575658959653
0.1050525262631315,22.42584357314657,29.396930677663477,-8.516670721206749
0.1058029014507253,22.44364863508042,-35.921802744622255,-8.510529903550095
0.1065532766383191,22.371933914200163,-80.77724006134076,-8.535300158197755
0.1103051525762881,22.3464048362764,37.53150709602414,-8.544141297754495
0.1110555277638819,22.38122125340678,38.873280182729104,-8.532086847438597
0.1163081540770385,22.308711328950405,57.94215269576671,-8.5572176374399
0.1170585292646323,22.359880670411265,27.45755118328907,-8.539472863940302
0.1185592796398199,22.278824095287987,-33.0442914222881,-8.567604917416398
0.121560780390195,22.305502999282247,-52.08688338326101,-8.558331882897637
0.1223111555777888,22.25497968667024,-11.477784374526891,-8.575904090338057
0.1230615307653826,22.28827771007585,33.44127055919489,-8.564317502389962
0.125312656328164,22.28971749545617,-53.9089958770237,-8.56381697690892
0.1260630315157578,22.23562155544385,-54.102274279035555,-8.5826496694363
0.1275637818909454,22.208423290224825,-10.306269557244377,-8.592139167753492
0.1283141570785392,22.20362250310097,-1.419640318044003,-8.593815613541434
0.1298149074537268,22.21643407437658,-4.157834365538292,-8.589342750383206
0.1305652826413206,22.208551277944643,-1.4106012006377568,-8.59209448009218
0.1313156578289144,22.214317114095483,5.339511143782147,-8.590081624747794
0.132816408204102,22.21529358954917,-39.38031850813786,-8.589740798850698
0.1335667833916958,22.17072444985368,10.09411748536695,-8.605315369561584
0.1343171585792896,22.23044234015252,32.57306875014547,-8.584455627914174
0.1358179089544772,22.13822291440053,-30.426176062428567,-8.616696537769837
0.136568284142071,22.12703119948262,-8.645351265327008,-8.620620181667809
0.1380690345172586,22.13287451668904,13.985619546565431,-8.618571309843835
0.1388194097048524,22.14715538022374,8.283399220293632,-8.613566644675464
0.1410705352676338,22.093215495337542,-14.042842042200846,-8.632489779964605
0.144072036018009,22.090759555194296,-41.43922065566221,-8.633352674434176
0.1448224112056028,22.052044347736707,-9.242229844827307,-8.646970266491124
0.1455727863931966,22.0768892752871,15.352446842602149,-8.638228128589315
0.1463231615807904,22.07508453809579,-24.182421060346314,-8.6388627666364
0.1470735367683842,22.04059749780784,-28.90659329184291,-8.651001958512406
0.1485742871435718,22.048400916775247,-27.555755045181286,-8.648253250740508
0.1493246623311656,22.015434329741424,-33.65364802371232,-8.659873342252947
0.1523261630815407,22.03784247330236,-1.1112381709453985,-8.651972673257694
0.1560780390195097,21.993448986539818,72.25305149756969,-8.667634125923763
0.1568284142071035,22.06028500249637,-7.8615131598489825,-8.644069354769556
0.1575787893946973,21.981650817715632,-48.474306970179896,-8.671802607718385
0.1583291645822911,21.987537168123914,-3.0790096812906995,-8.669722538473964
0.1590795397698849,21.97702999278123,-18.418465362045936,-8.673435933045635
0.1605802901450725,21.93613413774456,6.063423698160477,-8.687908926947115
0.1613306653326663,21.953182865546182,11.83701359424822,-8.681871577267747
0.1635817908954477,21.90633073088759,10.979487710985268,-8.698476141308516
0.1650825412706353,21.95461635234968,-76.4468085384251,-8.681364195643026
0.1658329164582291,21.85649926453721,-96.85015698830784,-8.716181913692216
0.1680840420210105,21.86746559822638,1.411509981719064,-8.712281422856817
0.1695847923961981,21.866122212366715,-2.8779101982063366,-8.712759114947604
0.173336668334167,21.836726906904616,-17.48884782791356,-8.723220235452738
0.1748374187093546,21.80468520286348,-21.622038603130022,-8.734641661823762
0.177088544272136,21.755094227408648,36.12427599529474,-8.752356678884702
0.1778389194597298,21.7967466829614,37.312849634719896,-8.737474371594766
0.1793396698349174,21.798128680016266,-37.34888421609867,-8.736981147042865
0.1800900450225112,21.75574466675244,-40.54269505863931,-8.752124027971442
0.1823411705852926,21.77213399720466,-49.65968191110005,-8.746264473163839
0.1830915457728864,21.72062843631456,-52.347500504623895,-8.764695874249202
0.1853426713356678,21.712815298190776,-9.04558716119027,-8.767496183001938
0.1875937968984492,21.67990293133671,37.030582693198085,-8.77930491040234
0.188344172086043,21.72060896823398,32.62104998950372,-8.764702850382585
