t,x0,x1,x0_t,x1_t,x0_t_gt,x1_t_gt
0.0050025012506253,0.2310807566417662,2.9971836274045445,6.00079622869076,-0.6068832464669072,6.038987336933216,-0.5969631079502835
0.0150075037518759,0.288337866118898,2.9906144602655407,5.444899955787914,-0.7062932646199442,5.427185863486344,-0.7108936820717084
0.0250125062531265,0.3400332319952009,2.9830506956462663,4.93057267026245,-0.794922788405529,4.9231226586021,-0.7968489134976634
0.0300150075037518,0.3641071844500554,2.978976733436361,4.709985832321522,-0.8297720624186695,4.705090445188775,-0.8310307713963317
0.0375187593796898,0.3982972039889426,2.9725771392337115,4.420722139203928,-0.8713365162791149,4.414260670740965,-0.8729886582600132
0.0450225112556278,0.4304511885401596,2.965900147399155,4.170024679110385,-0.9030607035199836,4.161144439118798,-0.9053098663631416
0.057528764382191,0.4802049226027,2.954330264947928,3.8132610193000005,-0.9404803274230176,3.808426110833055,-0.9416922466537055
0.0625312656328164,0.4989505053779065,2.949594790520354,3.6909463302331282,-0.9503406092378128,3.687650501874845,-0.9511589399324676
0.072536268134067,0.5347519560749742,2.940012207713256,3.4763981523587404,-0.9625936265260862,3.474963116476188,-0.9629469861021296
0.0750375187593796,0.543383544221936,2.937601509250862,3.4274897237683177,-0.9644930520757953,3.427143378482488,-0.9645786151427416
0.0775387693846923,0.5518979777046306,2.9351873300140285,3.3816056426678216,-0.9656516580259904,3.3812626603561977,-0.9657366078922276
0.080040020010005,0.5603000306785038,2.9327708356239186,3.339677288662669,-0.9658519852367,3.33722973143053,-0.966444540311933
0.1025512756378189,0.6315370313896905,2.9110814718399567,3.0151510830455805,-0.9549307446318949,3.011372704688153,-0.9558297484271878
0.1075537768884442,0.6464542956670666,2.9063139443455364,2.9536595935155674,-0.9499648068454007,2.9533272079795405,-0.9500404597897943
0.1100550275137568,0.6538067439555847,2.9039416761184214,2.926068820679461,-0.9467327951714424,2.925939608402631,-0.946759335136806
0.1125562781390695,0.6610919586019315,2.901577912353684,2.900023688868579,-0.9431354096259525,2.899581692010277,-0.9432354802430226
0.1200600300150075,0.6825692595672599,2.8945435698393447,2.8267005494825526,-0.9312100645956889,2.8262706586754405,-0.9313090652208912
0.1225612806403201,0.6896099414826209,2.892219577110226,2.8038861492070666,-0.926854138912347,2.8036269481510905,-0.9269131705525318
0.1275637818909454,0.703526545725234,2.887605781059531,2.7615644807527175,-0.9173693144415154,2.760819115610489,-0.9175418545171692
0.1350675337668834,0.7240194228117842,2.880777542888174,2.703014117291403,-0.9019915780640986,2.702333418841909,-0.9021493134847096
0.1400700350175087,0.7374478632769977,2.8762919587465787,2.6672357346268996,-0.8909824043516892,2.666827216884262,-0.8910767133557621
0.145072536268134,0.7507051230081514,2.871863261704065,2.6340595506993623,-0.879368024837504,2.633868618197045,-0.8794120183667695
0.1475737868934467,0.7572734727228093,2.869671156231686,2.618650876768319,-0.8732868789536781,2.6182860118244986,-0.8733713185965093
0.1575787893946973,0.7831779201481307,2.8610586567485408,2.56210093662645,-0.8477813145402706,2.56144116759681,-0.8479342310818876
0.1625812906453226,0.7959271780013535,2.8568502409899605,2.536325400531126,-0.8344478541440594,2.536041847744994,-0.8345127917868835
0.1675837918959479,0.8085538621244301,2.852710003880666,2.5127007247735946,-0.8206145828021363,2.512473129477213,-0.8206651459652226
0.1725862931465732,0.8210667550376076,2.848639990036463,2.490653393616128,-0.806413243723,2.4906102584454244,-0.8064195882282881
0.1750875437718859,0.8272831543466425,2.84663193105233,2.4802486254252187,-0.7991674641600639,2.480282141667573,-0.7991557303097248
0.1775887943971986,0.8334742018881592,2.844642153797543,2.4703091969681736,-0.7918121127024733,2.4703379519671165,-0.7918018635072304
0.1800900450225112,0.8396408791939067,2.8426708899682755,2.4607583824309245,-0.784364847089364,2.460764618591018,-0.7843608449038072
0.1825912956478239,0.8457841487737567,2.840718367669032,2.451679456713002,-0.7768063995995789,2.451549551962773,-0.7768353964589552
0.1900950475237618,0.8640818998451425,2.834975218449279,2.426219131892637,-0.7537136463182605,2.4259372513488398,-0.753778637298907
0.1950975487743871,0.8761781731049442,2.831243640116413,2.4106874917238486,-0.7379766283470417,2.41044749355624,-0.7380315743216638
0.2026013006503251,0.894184560241198,2.825795707591968,2.389621753706379,-0.7138365216300713,2.3893882498090364,-0.7138911321447409
0.2076038019009504,0.90610519786637,2.822265397449172,2.376763292113054,-0.697457505664147,2.37669117683975,-0.6974739918399403
0.2101050525262631,0.912042359466004,2.820531200951614,2.3707873870614335,-0.6891584589625381,2.3707198019570628,-0.689173940249521
0.2151075537768884,0.923873313673693,2.8171254387833278,2.3596151415548263,-0.6723704531530075,2.3594918218895096,-0.6723995634097089
0.2201100550275137,0.9356503148592488,2.8138041328860512,2.3496744608781714,-0.6552779358461933,2.349166899715564,-0.6554035340958678
0.240120060030015,0.9823032844724636,2.8013844533709267,2.3164826143595576,-0.5852629054231215,2.315820791871635,-0.5854319750181163
0.2476238119059529,0.9996433879198376,2.7970924278190727,2.3062317559054577,-0.5584482383103477,2.306172112281221,-0.558463831841857
0.2501250625312656,1.0054079945877843,2.795706894206685,2.3032749858311377,-0.5493911457318745,2.3032595403905542,-0.5493951703346831
0.2526263131565783,1.011165523916992,2.7943440979254666,2.300577473967543,-0.5402655930118456,2.3004907801091696,-0.5402885601070543
0.2626313156578289,1.0341314715564995,2.7891220453778427,2.290918710571731,-0.5034604552431574,2.290764637187193,-0.5035023017606082
0.2676338169084542,1.045580470218697,2.786649716179258,2.2867154690741955,-0.48488828008669316,2.2866517037023915,-0.4849060808214434
0.2726363181590795,1.0570100655442354,2.7842707369227484,2.283061327209168,-0.46616535051816754,2.2829965339199263,-0.4661835984256138
0.2776388194097048,1.0684225045079332,2.781985730681327,2.2798330087522203,-0.4473232331490635,2.279769556117886,-0.4473412724698571
0.2826413206603301,1.079819800499235,2.7797952668562247,2.2769989330326865,-0.42836898565508363,2.2769428927669035,-0.4283853366579224
0.2876438219109554,1.09120388452827,2.77769989790839,2.2745685005199405,-0.40929830356571983,2.274490076934997,-0.4093216751482783
0.2951475737868934,1.108259189594756,2.774736295758021,2.271530518773943,-0.38051411233510635,2.2714572442474594,-0.380536382722566
0.3001500750375187,1.1196179444446517,2.7728809150645675,2.2698908787919976,-0.3612085168429928,2.269831988957612,-0.3612274010866954
0.3076538269134567,1.1366424908821613,2.7702794739101737,2.267924969983028,-0.33209826117490593,2.26793411926109,-0.3320986992148362
0.3101550775387693,1.142314406277103,2.769460974949423,2.267403671233751,-0.322353071956087,2.26743508898133,-0.3223475078716045
0.3151575787893947,1.1536548138003933,2.767897255855615,2.266593406624054,-0.30278928295012975,2.266622544498371,-0.3027861852748816
0.32016008004002,1.1649916789796948,2.766431567416155,2.2659832353655815,-0.283161448292617,2.266041608954143,-0.2831499986515843
