t,x0,x0_t_gt,x1,x1_t_gt,x0_t,x1_t
0.0020010005002501,1.399488977058085,-0.255782424395246,0.200104255148845,0.0520358507632266,-0.2556135986669972,0.0520633835031105
0.0060030015007503,1.3984671371674593,-0.255347366892291,0.2003127996113705,0.0521075423163339,-0.2550508866729331,0.0521567116440273
0.0100050025012506,1.3974475492507978,-0.2549136861432309,0.2005217175732094,0.0521794771663678,-0.2547616342824312,0.052204762206415
0.0120060030015007,1.3969377789934976,-0.2546968425982763,0.2006261807156854,0.0522154294872137,-0.2546709165003165,0.0522206909311755
0.0150075037518759,1.3961737747049867,-0.2543719702004776,0.200782989752652,0.0522694230529312,-0.2543826600091847,0.0522713045837974
0.0180090045022511,1.3954107195036975,-0.2540476765641254,0.2009399654355481,0.0523235175035656,-0.2540664557831604,0.0523268254526332
0.0230115057528764,1.3941410699175971,-0.2535084736669883,0.2012019618979959,0.0524138994702298,-0.2535394487397298,0.0524193602340261
0.0250125062531265,1.3936339482621072,-0.2532932428970176,0.2013068900964758,0.0524501309640345,-0.2533286459224797,0.052456374146601
0.0290145072536268,1.392620970400756,-0.2528635536699747,0.2015169686880082,0.0525227290958366,-0.2529070402877096,0.0525304019717225
0.0300150075037518,1.3923679895707572,-0.2527562922906823,0.2015695346264273,0.0525409068127751,-0.2528016388791911,0.0525489089279886
0.0310155077538769,1.3921151141948946,-0.252649095292323,0.2016221190810607,0.0525590958132544,-0.2526962374704453,0.0525674158842832
0.032016008004002,1.3918623442731677,-0.2525419626798785,0.2016747220519086,0.0525772961022565,-0.25259083606168,0.0525859228405898
0.0410205102551275,1.389592160413733,-0.251580667358624,0.2021489820191867,0.0527416075113738,-0.2516422233838966,0.0527524854470868
0.0430215107553776,1.389088835107129,-0.2513677548433795,0.2022545768013845,0.0527782457537872,-0.251431420566405,0.0527894993595907
0.0440220110055027,1.3888373306350312,-0.2512613952523889,0.202307401966805,0.0527965818955371,-0.2513260191574318,0.0528080063159421
0.0450225112556278,1.388585931617069,-0.2511551001125501,0.2023602456484399,0.0528149293910468,-0.2512206177489702,0.0528265132722332
0.0480240120060029,1.3878323672879962,-0.2508366014505184,0.2025188877906309,0.0528700400507076,-0.2509044135229032,0.0528820341411062
0.049024512256128,1.3875813900865768,-0.2507305641658867,0.2025718055371234,0.0528884330118558,-0.2507990121142995,0.0529005410974079
0.0510255127563781,1.387079752046145,-0.2505186830311374,0.2026776965787515,0.0529252530764898,-0.2505882092970068,0.052937555009926
0.0540270135067533,1.3863280858915157,-0.2502013449915914,0.2028366720128015,0.0529805686055776,-0.2502720050712241,0.0529930758787458
0.0560280140070034,1.3858275023924411,-0.2499901087997404,0.2029427482165735,0.0530175026391883,-0.2500612022538462,0.0530300897912994
0.0580290145072536,1.3853273407099098,-0.2497791306565121,0.2030488984852029,0.0530544823318531,-0.2498503994365819,0.0530671037039098
0.0590295147573786,1.3850774180498475,-0.2496737383659292,0.2031020013938393,0.0530729893131285,-0.2497449980280492,0.0530856106601724
0.0630315157578789,1.384078781950957,-0.2492528145301928,0.2033145981905285,0.0531471315909037,-0.2493233923929096,0.0531596384852974
0.065032516258129,1.383580096626326,-0.2490427398802807,0.2034210076861595,0.0531842714133946,-0.2491125895757591,0.0531966523978724
0.0670335167583791,1.3830818331182375,-0.2488329234639896,0.203527491246648,0.0532214570799377,-0.2489017867583811,0.0532336663103834
0.0690345172586293,1.3825839914266926,-0.248623365322663,0.203634048871994,0.0532586886318768,-0.2486909839409463,0.0532706802229654
0.0700350175087543,1.3823352287621238,-0.2485186831180545,0.2036873554589886,0.0532773216278129,-0.2485855825324279,0.0532891871792458
0.0710355177588794,1.3820865715516903,-0.2484140654977294,0.2037406805621976,0.0532959661106402,-0.2484801811236821,0.0533076941355261
0.0720360180090045,1.381838019795393,-0.2483095124668798,0.203794024181621,0.0533146220855508,-0.2483747797149362,0.0533262010918207
0.0730365182591295,1.3815895734932313,-0.2482050240307027,0.2038473863172588,0.0533332895577418,-0.248269378306432,0.0533447080480833
0.0760380190095047,1.3808448673115603,-0.2478919463422582,0.2040075838214584,0.0533893610100488,-0.2479531740803509,0.0534002289169563
0.0780390195097548,1.3803489237944584,-0.2476835509521795,0.2041144747386635,0.053426799560177,-0.2477423712629729,0.0534372428295242
0.08104052026013,1.3796057994248236,-0.2473714425749189,0.204274949986079,0.0534830438627855,-0.2474261670369628,0.0534927636983368
0.0830415207603801,1.3791109104490793,-0.2471636935231158,0.2043820260654279,0.0535205977772676,-0.2472153642197554,0.053529777610862
