t,x0,x0_gt,x0_t
0.0050025012506253125,0.5490715424989064,9.809361617034279,9.80932989265537
0.015007503751875938,0.6472124789008816,9.80911301314515,9.809043294099496
0.02501250625312656,0.7453505478835887,9.80882362829743,9.80875669554365
0.030015007503751877,0.7944185070927167,9.808663644131359,9.808613396265713
0.03751875937968984,0.8680191018036267,9.80840455446138,9.808394003436433
0.04502251125562781,0.9416177365112961,9.808122531411074,9.808079854218079
0.057528764382191094,1.0642766154881114,9.807601540117524,9.807528071754263
0.06253126563281641,1.113338234874112,9.80737531211157,9.807307358768725
0.07253626813406704,1.211458161295155,9.806892291618867,9.806865932797649
0.07503751875937968,1.2359874528272992,9.806765169397341,9.80675328478128
0.07753876938469234,1.2605164568668472,9.806635500569717,9.806623843467236
0.080040020010005,1.285045100868656,9.806503285620394,9.806477353482222
0.1025512756378189,1.5057861218481876,9.80519879776874,9.805136021543774
0.10755377688844422,1.5548355815013228,9.80488091477095,9.804837947779617
0.11005502751375687,1.5793597521599987,9.804718156222373,9.804688910897653
0.11255627813906953,1.6038835500400803,9.804552853128877,9.804539661059778
0.12006003001500751,1.6774526307746473,9.804041678281918,9.804063333945521
0.12256128064032015,1.701974844194369,9.803866198850953,9.803897139045546
0.12756378189094547,1.7510180067221768,9.803507609353236,9.803556484735338
0.13506753376688344,1.8245794863767433,9.80295065128529,9.803024841994272
0.14007003501750875,1.8736182163320887,9.80256663224544,9.802656639315956
0.14507253626813407,1.9226550767909272,9.802172444112424,9.802277417290611
0.14757378689344672,1.947172788732812,9.801971537142009,9.802083674022583
0.15757878939469736,2.045238687137595,9.801142494774007,9.801281152582987
0.16258129064532265,2.0942685702548087,9.800712727912074,9.800863362842222
0.16758379189594796,2.1432963358161734,9.800272799629738,9.800434553754258
0.17258629314657328,2.19232192869739,9.799822711757818,9.79999472531938
0.17508754377188593,2.2168338931565996,9.799593858560398,9.799770678846471
0.1775887943971986,2.2413452937741605,9.799362466172857,9.799543877536848
0.18009004502251125,2.2658561236595354,9.799128534836907,9.799314321390455
0.18259129564782392,2.290366375922187,9.798892064797116,9.799082010407233
0.19009504752376188,2.363893598068429,9.798167424943221,9.798368548436997
0.19509754877438718,2.41290873172579,9.797671642800376,9.797879132939215
0.20260130065032517,2.4864267727408857,9.796908941431292,9.797124348416844
0.20760380190095046,2.535435613380717,9.796387791535224,9.79660738455101
0.21010505252626313,2.559939057017951,9.79612341271157,9.796344770362907
0.21510755377688845,2.60894395647437,9.79558704870721,9.79581127747656
0.22011005502751374,2.657946159569808,9.795040544785664,9.795266765242673
0.24012006003001501,2.8539269058557823,9.792753176824949,9.792978522835597
0.24762381190595298,2.9274076157750986,9.79185362774871,9.79207497712548
0.25012506253126565,2.9518996676011273,9.791548715586242,9.791768285548642
0.2526263131565783,2.9763909488693887,9.791241272727017,9.791458839134748
0.26263131565782893,3.074348230554016,9.789986200912061,9.790193505111802
0.2676338169084542,3.1233220688957566,9.789343489470237,9.789544309079474
0.2726363181590795,3.172292632071384,9.78869066464915,9.788884093699835
0.27763881940970486,3.221259864956601,9.788027729238525,9.788212858972997
0.28264132066033015,3.2702237124271076,9.787354686073664,9.787530604899075
0.28764382191095544,3.319184119358607,9.786671538035456,9.7868373314775
0.29514757378689344,3.3926181581608144,9.785627875754704,9.78577676006978
0.3001500750375187,3.441569722575989,9.784919478436043,9.78505593828038
0.3076538269134567,3.514990239208562,9.783837956361683,9.783954044320353
0.31015507753876936,3.5394618958598865,9.783472403590324,9.783581236660211
0.3151575787893947,3.588402394480012,9.782733732280578,9.78282735682933
0.32016008004002,3.6373390942531914,9.781984975933662,9.782062457651023
0.32266133066533265,3.6618060023458328,9.781606816876508,9.78167587580674
0.327663831915958,3.710736900490533,9.780842939030178,9.78089444760758
