t,x0,x0_t_gt,x1,x1_t_gt,x0_t,x1_t
0.0040020010005002,2.204255593787853,1.0632965145110458,0.672414673327623,0.6032965145110458,1.06266784291239,0.6026678429123749
0.0120060030015007,2.2127371356281147,1.0568078988027767,0.6772143742474247,0.5968078988027767,1.056657424423122,0.5966574244231353
0.0200100050025012,2.2211705700667626,1.05035084368214,0.681965967765612,0.59035084368214,1.0504473366988236,0.5904473366988299
0.0240120060030014,2.2253680483957625,1.0471358117472591,0.6843225256343821,0.5871358117472593,1.047242458219074,0.5872424582190803
0.0300150075037518,2.2316402172763588,1.0423306850715963,0.6878333138246329,0.5823306850715964,1.0424351404994354,0.5824351404994772
0.0360180090045022,2.237883527821469,1.037547037830247,0.6913152436793983,0.5775470378302471,1.0376280273360692,0.577628027336111
0.0460230115057528,2.248224921219804,1.0296237253350775,0.6970543359271573,0.5696237253350778,1.0296618681785503,0.569661868178656
0.0500250125062531,2.2523392892333494,1.026471980159927,0.699327783480473,0.5664719801599268,1.0265235581564838,0.5665235581565753
0.0580290145072536,2.260530707019844,1.02019887972169,0.7038373603465077,0.5601988797216899,1.0203069612439322,0.5603069612438958
0.0600300150075037,2.2625707868330105,1.0186370595017396,0.7049569799295587,0.5586370595017396,1.018752812015805,0.5587528120156833
0.0620310155077538,2.2646077567927936,1.017077862889459,0.7060734896592268,0.5570778628894592,1.017198662787564,0.5571986627874708
0.064032016008004,2.266641616899194,1.0155213103865457,0.7071868895355117,0.5555213103865455,1.0156445135595558,0.5556445135592929
0.0820410205102551,2.284806414454557,1.001634614779514,0.7170675450198398,0.5416346147795139,1.0016701179404777,0.5416701179404413
0.0860430215107553,2.288808891076548,0.998579361448291,0.7192291011816005,0.538579361448291,0.9986110212317952,0.5386110212317874
0.0880440220110055,2.290805603650611,0.9970559016002108,0.7203053535255481,0.5370559016002108,0.997106960711335,0.537106960711327
0.0900450225112556,2.292799314130921,0.9955352288051152,0.7213786037757429,0.5355352288051152,0.9956066643583484,0.5356066643582871
0.0960480240120059,2.2987624330093324,0.9909901104561664,0.7245803419638094,0.5309901104561663,0.991105775299161,0.5311057752992383
0.0980490245122561,2.3007441351146305,0.9894807627469676,0.7256415838389925,0.5294807627469678,0.9896054789462028,0.5296054789462019
0.1020510255127563,2.304698533043968,0.9864707082866682,0.7277550613080999,0.5264707082866682,0.986604886240201,0.5266048862401931
0.1080540270135067,2.310607614234827,0.9819774817310912,0.7309027618086139,0.5219774817310914,0.9821039971811274,0.5221039971811194
0.1120560280140069,2.314531991226636,0.9789967601648336,0.7329862183401922,0.5189967601648335,0.979103404475154,0.5191034044751035
0.1160580290145072,2.3184443598434323,0.9760279995635496,0.7350576664967587,0.5160279995635497,0.9761028117688966,0.5161028117690591
0.1180590295147573,2.320396041011201,0.974548144181357,0.7360888874344127,0.5145481441813571,0.9746041364807994,0.5146041364810579
0.1260630315157578,2.3281728096197853,0.9686591847858446,0.7401838151225363,0.5086591847858446,0.9686466495588776,0.5086466495588979
0.1300650325162581,2.332043404758638,0.9657330096372662,0.7422134898011591,0.5057330096372662,0.965696115710614,0.5056961157106343
0.1340670335167583,2.335902243262291,0.9628190919252342,0.7442314078445823,0.5028190919252342,0.9627659610943056,0.5027659610942692
0.1380690345172586,2.339749385437732,0.9599174859844148,0.7462376295597928,0.4999174859844147,0.9598496199189412,0.4998496199188764
0.1400700350175087,2.3416685892483056,0.9584713162186468,0.7472363731402514,0.4984713162186466,0.9583971002842872,0.4983971002842509
0.1420710355177588,2.343584891591946,0.957028243633227,0.7482322152537767,0.497028243633227,0.9569489758355304,0.4969489758353802
0.144072036018009,2.345498300007027,0.9555882743189406,0.7492251634387422,0.4955882743189405,0.955504618688792,0.495504618688642
0.1460730365182591,2.347408822031921,0.9541514142143512,0.7502152252335211,0.4941514142143513,0.9540652846113034,0.4940652846112812
0.1520760380190094,2.353123145149216,0.9498595462872336,0.7531681676604713,0.4898595462872335,0.949768002540452,0.4897680025405577
0.1560780390195097,2.356918400146657,0.9470139491877504,0.7551225021976828,0.4870139491877504,0.946920728569637,0.4869207285697001
0.1620810405202601,2.3625899927891534,0.94276912830374,0.7580327141498332,0.48276912830374,0.9426780723790672,0.4826780723790023
0.1660830415207603,2.366356949262728,0.9399550198270747,0.7599587501631779,0.4799550198270747,0.939865959894064,0.4798659598941412
0.1680840420210105,2.3682362185282084,0.9385527106759864,0.7609175591985435,0.4785527106759863,0.938466810372006,0.4784668103721543
0.1720860430215107,2.371986376808423,0.9357576035872786,0.7628267970185278,0.4757576035872785,0.9356810690018732,0.4756810690017801
0.176088044022011,2.3757254116767976,0.932975204582054,0.764724911426672,0.4729752045820539,0.9329166756765764,0.4729166756764549
0.1920960480240119,2.390571523171623,0.9219732556729132,0.772207341080577,0.4619732556729133,0.9219753264459314,0.4619753264459945
0.1980990495247623,2.396093890236589,0.917900474944232,0.7749683274551983,0.4579004749442321,0.9179032334054682,0.4579032334054318
0.2001000500250125,2.3979292603350046,0.9165493542861816,0.7758832373234986,0.4565493542861815,0.9165518345366764,0.4565518345364694
